cp,tp
0,0.000289232
0,0.00028755
0,0.000285869
0,0.000282505
0,0.000280824
0,0.000279142
0,0.000275779
5.85E-07,0.000272416
1.17E-06,0.000269053
1.76E-06,0.00026569
2.93E-06,0.000260645
2.93E-06,0.000258963
2.93E-06,0.000257282
2.93E-06,0.000253919
2.93E-06,0.000252237
4.10E-06,0.000257282
5.27E-06,0.000262326
6.44E-06,0.000269053
7.61E-06,0.000274098
8.78E-06,0.000279142
1.05E-05,0.000282505
1.17E-05,0.00028755
1.35E-05,0.000292595
1.40E-05,0.000295958
1.40E-05,0.000301003
1.46E-05,0.000304366
1.58E-05,0.000307729
1.46E-05,0.000309411
1.40E-05,0.000311092
1.35E-05,0.000311092
1.35E-05,0.000316137
1.40E-05,0.000321182
1.40E-05,0.000327908
1.46E-05,0.000332953
1.64E-05,0.000341361
1.93E-05,0.00035145
2.17E-05,0.000363221
2.46E-05,0.000373311
3.22E-05,0.00039349
3.75E-05,0.000413669
4.39E-05,0.000432166
4.62E-05,0.000450663
4.74E-05,0.000459071
4.86E-05,0.000465798
5.03E-05,0.000474206
5.27E-05,0.000480932
5.33E-05,0.000494384
5.44E-05,0.000506156
5.50E-05,0.000517927
6.03E-05,0.000538106
7.67E-05,0.000576782
9.31E-05,0.000615458
0.000109447,0.000654135
0.000107691,0.00068104
8.08E-05,0.000694492
5.27E-05,0.000706264
2.52E-05,0.000719716
2.05E-05,0.000749985
1.99E-05,0.000786979
1.93E-05,0.000823974
1.76E-05,0.000857606
1.46E-05,0.000850879
1.76E-05,0.00084079
1.99E-05,0.000827337
2.17E-05,0.000815566
2.17E-05,0.000792024
2.17E-05,0.000770164
2.17E-05,0.000746621
2.17E-05,0.000723079
1.99E-05,0.000697856
1.87E-05,0.00067095
1.70E-05,0.000647408
1.40E-05,0.00061714
1.05E-05,0.00058519
6.44E-06,0.00055324
3.51E-06,0.00052129
1.17E-06,0.000501111
1.17E-06,0.000485977
5.85E-07,0.000472524
0,0.00045739
0,0.000450663
0,0.000443937
0,0.000438892
0,0.000433848
0,0.000430484
0,0.000427121
0,0.000423758
0,0.000422077
0,0.000420395
0,0.000420395
0,0.000420395
0,0.000420395
0,0.000422077
0,0.000423758
0,0.000427121
0,0.000428803
0,0.000428803
0,0.000428803
0,0.000428803
0,0.000428803
0,0.000428803
0,0.000428803
0,0.000428803
0,0.000427121
0,0.000423758
0,0.000420395
0,0.00041535
0,0.000410305
0,0.000403579
0,0.000396853
0,0.000391808
0,0.000381719
0,0.000371629
0,0.000363221
0,0.000353132
0,0.000346405
0,0.000337998
0,0.000331271
0,0.000326226
0,0.000324545
0,0.000322863
0,0.000322863
0,0.000321182
0,0.000322863
0,0.000322863
0,0.000324545
0,0.000326226
0,0.000326226
0,0.000327908
0,0.000327908
0,0.000327908
0,0.00032959
0,0.00032959
0,0.000331271
0,0.000327908
0,0.000324545
0,0.000321182
0,0.000317819
0,0.000314455
0,0.000312774
0,0.000311092
0,0.000309411
0,0.000304366
0,0.000301003
0,0.000295958
0,0.000294276
0,0.000292595
0,0.000290913
0,0.000289232
0,0.000292595
0,0.000299321
0,0.000304366
0,0.000311092
0,0.000321182
0,0.000331271
0,0.000343042
0,0.000353132
0,0.000364903
0,0.000374992
0,0.000386763
0,0.00039349
0,0.000390127
0,0.000388445
0,0.000386763
0,0.000381719
0,0.000369948
0,0.000359858
0,0.000348087
0,0.000336316
0,0.000332953
0,0.000331271
0,0.000327908
0,0.000331271
0,0.000332953
0,0.000336316
0,0.000337998
0,0.000336316
0,0.000331271
0,0.000327908
0,0.000322863
0,0.000344724
0,0.000364903
0,0.0003834
0,0.000403579
0,0.000440574
0,0.000482613
0,0.000524653
0,0.000570056
0,0.000613777
0,0.000657498
0,0.000701219
0,0.000749985
0,0.000795387
0,0.00084079
0,0.000886193
1.17E-06,0.000924869
2.34E-06,0.000951774
4.10E-06,0.000980361
4.68E-06,0.001007266
7.02E-06,0.00103249
1.11E-05,0.001047624
1.40E-05,0.001062758
1.76E-05,0.001079574
2.22E-05,0.001119932
2.69E-05,0.001165335
3.16E-05,0.001209056
3.51E-05,0.001251095
3.04E-05,0.001279682
2.46E-05,0.001309951
1.81E-05,0.001340219
1.29E-05,0.001373851
2.11E-05,0.001441114
2.98E-05,0.001508377
3.75E-05,0.00157564
5.03E-05,0.001642904
6.15E-05,0.001716893
7.32E-05,0.001792564
8.37E-05,0.001866554
9.48E-05,0.001927091
0.000105935,0.001982583
0.000117055,0.002039756
0.00012759,0.002095249
0.000158024,0.002169238
0.00020192,0.002249954
0.000246401,0.002332351
0.000290297,0.002413067
0.000321902,0.002445017
0.000354092,0.002473604
0.000385697,0.002503872
0.00042374,0.002537504
0.000445395,0.002561046
0.000453589,0.002574499
0.000461783,0.002589633
0.000449492,0.002579544
0.00043603,0.002552638
0.000423154,0.002525733
0.000410278,0.002498828
0.000402084,0.00248033
0.000390379,0.002438291
0.000379259,0.002396251
0.000367553,0.002354212
0.000363456,0.00233067
0.000358774,0.002312172
0.000355262,0.002291993
0.00035058,0.002271814
0.000375747,0.002290312
0.000423154,0.002332351
0.000469976,0.002374391
0.000516213,0.00241643
0.000572985,0.002476967
0.00063678,0.002550957
0.000700575,0.002624946
0.000759688,0.002693891
0.000742715,0.002680438
0.000718719,0.002658578
0.000694722,0.002636717
0.000670726,0.002619901
0.000656679,0.002616538
0.000642047,0.002611494
0.000628586,0.00260813
0.000638536,0.002623265
0.000683602,0.002660259
0.000728668,0.002697254
0.000773149,0.00273593
0.000790707,0.002742657
0.00078544,0.002727523
0.000780173,0.002712388
0.000774905,0.002697254
0.000777831,0.002697254
0.000790122,0.002715752
0.000802413,0.002730886
0.000814704,0.002747702
0.000829921,0.002774607
0.000845138,0.002803194
0.00085977,0.002833462
0.00087089,0.002857004
0.000876158,0.002865412
0.000885522,0.002878865
0.000894887,0.002890636
0.000801828,0.002740975
0.000808851,0.002734249
0.000815289,0.002727523
0.000822898,0.002719115
0.000850991,0.002739294
0.000935271,0.002826736
0.00101838,0.002914178
0.001102659,0.00300162
0.001160016,0.003055431
0.0012004,0.003089062
0.001241955,0.003122694
0.001282924,0.003156325
0.00132565,0.00319332
0.001365448,0.003223589
0.001404662,0.003255539
0.001457337,0.00329926
0.00162414,0.003440512
0.001792114,0.003583447
0.001960088,0.003726381
0.002111675,0.003854181
0.002280234,0.004005523
0.002449379,0.004158547
0.002618524,0.004309889
0.00268583,0.004355292
0.002668857,0.004309889
0.002651299,0.004266168
0.002633741,0.004222447
0.002639008,0.004205631
0.002647202,0.004197223
0.002655981,0.004187134
0.002670028,0.004183771
0.002576384,0.004064379
0.002478643,0.003939942
0.002381487,0.003815505
0.002314765,0.003717973
0.002310083,0.00367257
0.002305401,0.003627168
0.002301304,0.003583447
0.002278478,0.003524591
0.002222292,0.003435468
0.002166691,0.003349707
0.002111675,0.003262265
0.002173129,0.003300941
0.002281405,0.003388383
0.002390266,0.003475826
0.002490933,0.00355486
0.002575798,0.003632213
0.002662419,0.003712928
0.002749625,0.003793644
0.00283332,0.00387436
0.002955642,0.003997115
0.003076794,0.004121552
0.003198532,0.004244308
0.00329042,0.004351929
0.003373529,0.00445955
0.003456053,0.004565489
0.003537992,0.004671429
0.003591252,0.004770642
0.003639244,0.004866492
0.003686066,0.004962342
0.003732889,0.005054829
0.003621101,0.004955616
0.003498778,0.004847995
0.00337587,0.004738692
0.003269935,0.004636116
0.003221358,0.004583987
0.00317278,0.004531858
0.003123617,0.004478047
0.003033484,0.004392287
0.002911161,0.004281302
0.002788254,0.004172
0.002664175,0.004061015
0.002581651,0.003997115
0.002516686,0.003951713
0.002451135,0.003904628
0.002392022,0.003867634
0.002458743,0.003933215
0.00252605,0.003998797
0.002593357,0.004064379
0.002663005,0.004131642
0.002672369,0.004124915
0.002681148,0.004118189
0.002689927,0.004113144
0.002713338,0.004121552
0.002750211,0.004146776
0.002788254,0.004172
0.002825126,0.004197223
0.002841514,0.004202268
0.002860828,0.004210676
0.002880727,0.004220766
0.002900041,0.004230855
0.002955057,0.004272894
0.003012414,0.004316616
0.003069186,0.004360337
0.003093767,0.004370426
0.003021193,0.004284666
0.002948034,0.004195542
0.00287546,0.0041081
0.002838587,0.004064379
0.002843269,0.004069423
0.002847952,0.004074468
0.002851463,0.004077831
0.002860828,0.004101373
0.002849122,0.004106418
0.002837417,0.004111463
0.00282337,0.004114826
0.002806982,0.004118189
0.002793521,0.004126597
0.002780645,0.004135005
0.002777719,0.004141731
0.002822785,0.004175363
0.002868436,0.004210676
0.002912917,0.004244308
0.002914673,0.00422581
0.002894188,0.004177044
0.002873704,0.004128279
0.002852049,0.00407615
0.002811665,0.004007205
0.00276016,0.003924807
0.002708656,0.003840728
0.002658322,0.003760013
0.002595698,0.003674252
0.002528391,0.003583447
0.002461084,0.003492641
0.002407824,0.00341697
0.002376805,0.003369886
0.00234637,0.00332112
0.002315351,0.003274036
0.002276137,0.003223589
0.002215854,0.00316137
0.00215557,0.003099152
0.002095872,0.003035252
0.002070705,0.003013391
0.002062512,0.003013391
0.002054903,0.003013391
0.002046709,0.003013391
0.002036174,0.003008346
0.002029151,0.003008346
0.002021542,0.003008346
0.002001058,0.002991531
0.001955991,0.002936038
0.00191034,0.002882228
0.001864103,0.002828417
0.001796211,0.002759473
0.001699641,0.00267203
0.00160307,0.002584588
0.0015065,0.002497146
0.00145324,0.002451743
0.001419294,0.002424838
0.001384762,0.002397933
0.001350231,0.002371028
0.001323308,0.002359257
0.001293459,0.002345804
0.00126361,0.002328988
0.001234932,0.002318899
0.001223226,0.002323943
0.001210935,0.00233067
0.001198645,0.002335714
0.001164699,0.002332351
0.001096807,0.002313854
0.001028915,0.002297038
0.000961023,0.002278541
0.000917712,0.002310491
0.000881425,0.002359257
0.000845723,0.002406341
0.000814704,0.002451743
0.000839285,0.002540867
0.000863282,0.002631673
0.000887863,0.002722478
0.000902495,0.002789741
0.000918883,0.002820009
0.000934685,0.002850278
0.000951073,0.002880546
0.00096629,0.002900725
0.000975655,0.002885591
0.000984434,0.002872138
0.000993798,0.002857004
0.00100726,0.002865412
0.001016624,0.00287382
0.001025988,0.002880546
0.001034767,0.002887273
0.001079834,0.002951173
0.00112607,0.003015073
0.001172307,0.003078973
0.00120918,0.003134465
0.001224982,0.003178186
0.001240199,0.003221907
0.001256002,0.003265628
0.001270048,0.003277399
0.001289948,0.003270673
0.001309847,0.003263947
0.001329161,0.00325722
0.001343793,0.003238723
0.00135784,0.003220225
0.001373057,0.003201728
0.001380665,0.003174823
0.001369545,0.003144554
0.00135901,0.003115968
0.00134789,0.003087381
0.001319211,0.00304366
0.001226153,0.00293772
0.001133679,0.002833462
0.001041206,0.002727523
0.000948147,0.002603086
0.000841626,0.002441654
0.000734521,0.002278541
0.000628001,0.002117109
0.000598737,0.002053209
0.000595225,0.002021259
0.000590543,0.001989309
0.000586446,0.001957359
0.000577667,0.001942225
0.000568303,0.001928772
0.000558938,0.001915319
0.000544892,0.001900185
0.000482267,0.001829559
0.000420813,0.001757251
0.000358189,0.001686625
0.000306099,0.001624406
0.000269227,0.001579004
0.00023294,0.001530238
0.000196653,0.001483153
0.000163877,0.001464656
0.000133443,0.001451203
0.000103009,0.001437751
7.14E-05,0.001424298
5.56E-05,0.001441114
4.04E-05,0.001461293
2.58E-05,0.00147979
1.70E-05,0.001496606
2.93E-05,0.001483153
4.04E-05,0.001469701
5.27E-05,0.001456248
5.79E-05,0.001424298
5.85E-05,0.001372169
5.85E-05,0.001318359
5.91E-05,0.00126623
5.97E-05,0.001242688
5.85E-05,0.00123428
5.74E-05,0.001225872
5.68E-05,0.001217464
6.67E-05,0.001210738
7.73E-05,0.001204011
8.78E-05,0.001197285
9.36E-05,0.001188877
8.90E-05,0.001172061
8.49E-05,0.001155245
8.08E-05,0.00113843
7.55E-05,0.001121614
6.91E-05,0.001104798
6.32E-05,0.001089664
5.62E-05,0.001072848
5.38E-05,0.001067803
5.21E-05,0.00106444
5.03E-05,0.001062758
4.80E-05,0.001059395
3.98E-05,0.001056032
3.16E-05,0.001052669
2.34E-05,0.001049306
1.70E-05,0.001047624
1.70E-05,0.001056032
1.70E-05,0.00106444
1.70E-05,0.001072848
1.46E-05,0.001077893
1.17E-05,0.001082937
8.78E-06,0.001087982
6.44E-06,0.001091345
6.44E-06,0.001093027
6.44E-06,0.00109639
6.44E-06,0.00109639
6.44E-06,0.001098072
7.61E-06,0.00110648
8.78E-06,0.001114887
1.05E-05,0.001123295
1.11E-05,0.00112834
8.78E-06,0.00112834
6.44E-06,0.00112834
4.10E-06,0.00112834
2.93E-06,0.001126659
3.51E-06,0.001121614
3.51E-06,0.001116569
4.10E-06,0.001109843
4.68E-06,0.001111524
6.44E-06,0.001114887
8.78E-06,0.001118251
9.95E-06,0.001121614
1.52E-05,0.001140111
2.11E-05,0.00116029
2.69E-05,0.001180469
3.22E-05,0.001195603
3.57E-05,0.001200648
3.98E-05,0.001204011
4.33E-05,0.001209056
4.27E-05,0.001204011
3.75E-05,0.001187195
3.10E-05,0.001168698
2.52E-05,0.001151882
2.28E-05,0.00113843
2.11E-05,0.001124977
1.93E-05,0.001111524
1.76E-05,0.001098072
1.81E-05,0.001091345
1.93E-05,0.001084619
2.05E-05,0.001076211
2.11E-05,0.001071166
1.76E-05,0.001077893
1.40E-05,0.001082937
1.11E-05,0.001087982
8.78E-06,0.001098072
8.78E-06,0.001118251
8.19E-06,0.00113843
7.61E-06,0.001156927
6.44E-06,0.001167016
6.44E-06,0.001173743
6.44E-06,0.001180469
6.44E-06,0.001187195
5.85E-06,0.001187195
5.27E-06,0.001187195
5.27E-06,0.001185514
4.68E-06,0.001175424
4.68E-06,0.001135066
4.68E-06,0.001094709
4.68E-06,0.001054351
4.10E-06,0.001012311
2.93E-06,0.000963545
1.17E-06,0.000914779
5.85E-07,0.000864332
1.76E-06,0.000832382
4.10E-06,0.00079875
6.44E-06,0.0007668
8.19E-06,0.000736532
8.78E-06,0.000729806
9.95E-06,0.000723079
1.05E-05,0.000714671
1.05E-05,0.000706264
7.02E-06,0.000697856
4.10E-06,0.000686085
1.17E-06,0.000675995
0,0.000675995
0,0.000684403
0,0.000692811
0,0.000701219
5.85E-07,0.000721398
5.85E-07,0.000746621
1.17E-06,0.000771845
1.17E-06,0.000793706
1.17E-06,0.000805477
1.17E-06,0.000818929
1.17E-06,0.0008307
1.17E-06,0.000847516
5.85E-07,0.000879466
5.85E-07,0.000911416
0,0.000943366
0,0.000976998
0,0.001015674
0,0.001054351
0,0.001093027
0,0.001103116
0,0.001103116
0,0.001104798
0,0.001104798
0,0.001077893
0,0.001050987
0,0.001024082
0,0.001005585
0,0.001003903
0,0.00100054
0,0.000998858
0,0.00101063
0,0.001027445
0,0.00104258
0,0.001061077
0,0.00107453
0,0.001091345
0,0.00110648
0,0.001119932
0,0.001111524
0,0.001103116
0,0.001094709
0,0.001076211
0,0.001025764
0,0.000975316
0,0.000926551
0,0.000876103
0,0.000832382
0,0.000786979
0,0.000741577
0,0.000707945
0,0.000677677
0,0.000647408
0,0.000618821
0,0.000608732
0,0.000598642
0,0.000588553
0,0.000578463
0,0.000571737
0,0.000565011
0,0.000558285
0,0.000544832
0,0.000522971
0,0.000501111
0,0.00047925
0,0.000467479
0,0.000459071
0,0.000448982
0,0.000438892
0,0.000442256
0,0.000443937
0,0.0004473
0,0.000448982
0,0.0004473
0,0.000445619
0,0.000445619
0,0.000442256
0,0.000437211
0,0.000430484
0,0.000427121
0,0.00042544
0,0.000427121
0,0.000427121
0,0.000427121
0,0.00042544
0,0.000423758
0,0.000423758
0,0.000420395
0,0.000413669
0,0.000405261
0,0.000396853
0,0.000395171
0,0.000401898
0,0.000410305
0,0.000417032
0,0.000405261
0,0.000385082
0,0.000363221
0,0.000343042
0,0.000332953
0,0.000322863
0,0.000314455
0,0.000302684
0,0.000282505
0,0.000262326
0,0.000242148
0,0.000230376
0,0.00022365
0,0.000218605
0,0.000215242
0,0.000215242
0,0.000215242
0,0.000211879
0,0.000211879
0,0.000211879
0,0.000211879
0,0.000211879
0,0.000215242
0,0.000216924
0,0.000220287
0,0.00022365
0,0.00022365
0,0.000225332
0,0.000225332
0,0.000228695
0,0.000225332
0,0.000221969
0,0.000218605
0,0.000216924
0,0.000221969
0,0.000225332
0,0.000228695
0,0.00023374
0,0.000238784
0,0.000245511
0,0.000252237
0,0.000280824
0,0.000339679
0,0.000401898
0,0.000462434
0,0.000475887
0,0.000472524
0,0.000470842
0,0.000469161
0,0.000460753
0,0.000452345
0,0.000445619
0,0.000437211
0,0.000432166
0,0.000428803
0,0.000423758
0,0.000427121
0,0.000437211
0,0.000445619
0,0.000455708
0,0.000442256
0,0.000420395
0,0.000398534
0,0.000380037
0,0.000376674
0,0.000373311
0,0.000369948
0,0.000368266
0,0.000369948
0,0.000371629
0,0.000371629
0,0.00039349
0,0.000435529
0,0.000477569
0,0.000519608
0,0.000494384
0,0.000452345
0,0.000408624
0,0.000368266
0,0.00039349
0,0.000417032
0,0.000442256
0,0.000455708
0,0.000455708
0,0.000455708
0,0.000455708
0,0.000455708
0,0.000454027
0,0.000452345
0,0.000450663
0,0.000450663
0,0.000450663
0,0.000450663
0,0.000452345
0,0.00045739
0,0.000462434
0,0.000467479
0,0.000474206
0,0.000482613
0,0.000491021
0,0.000499429
0,0.000506156
0,0.0005112
0,0.000516245
0,0.00052129
0,0.000522971
0,0.000526335
0,0.000528016
0,0.000529698
0,0.000522971
0,0.000516245
0,0.000509519
0,0.000501111
0,0.000492703
0,0.000484295
0,0.000474206
0,0.000464116
0,0.000455708
0,0.000443937
0,0.000433848
0,0.000427121
0,0.000420395
0,0.000413669
0,0.000406942
0,0.000401898
0,0.000396853
0,0.000391808
0,0.000386763
0,0.000385082
0,0.000385082
0,0.000381719
0,0.000380037
0,0.000378355
0,0.000374992
0,0.000373311
0,0.000364903
0,0.000356495
0,0.000348087
0,0.000339679
0,0.000334634
0,0.000327908
0,0.000321182
0,0.000316137
0,0.000322863
0,0.00032959
0,0.000336316
0,0.000334634
0,0.000327908
0,0.0003195
0,0.000311092
0,0.000304366
0,0.00029764
0,0.000289232
0,0.000282505
0,0.000282505
0,0.000282505
0,0.000282505
0,0.000282505
0,0.000280824
0,0.000280824
0,0.000279142
0,0.000279142
0,0.000275779
0,0.000275779
0,0.000274098
0,0.000270734
0,0.000267371
0,0.00026569
0,0.000260645
0,0.000258963
0,0.0002556
0,0.000252237
0,0.000250555
0,0.000248874
0,0.000247192
0,0.000247192
0,0.000247192
0,0.000248874
0,0.000250555
0,0.000252237
0,0.000250555
0,0.000250555
0,0.000248874
0,0.000247192
0,0.000247192
0,0.000247192
0,0.000247192
0,0.000245511
0,0.000245511
0,0.000243829
0,0.000243829
0,0.000242148
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000242148
0,0.000237103
0,0.00023374
0,0.000230376
0,0.000225332
0,0.000221969
0,0.000218605
0,0.000215242
0,0.000211879
0,0.000210197
0,0.000206834
0,0.000205153
0,0.000206834
0,0.000206834
0,0.000208516
0,0.000208516
0,0.000208516
0,0.000208516
0,0.000208516
0,0.000208516
0,0.000206834
0,0.000205153
0,0.000203471
0,0.000203471
0,0.00020179
0,0.00020179
0,0.000200108
0,0.000198426
0,0.000196745
0,0.000195063
0,0.0001917
0,0.000188337
0,0.000186655
0,0.000183292
0,0.000179929
0,0.000178247
0,0.000176566
0,0.000174884
0,0.000171521
0,0.00016984
0,0.000168158
0,0.000166476
0,0.000164795
0,0.000163113
0,0.000161432
0,0.00015975
0,0.00015975
0,0.00015975
0,0.00015975
0,0.00015975
0,0.000161432
0,0.000161432
0,0.000161432
0,0.000164795
5.85E-07,0.000168158
5.85E-07,0.000171521
1.17E-06,0.000174884
1.17E-06,0.000176566
1.17E-06,0.000176566
1.17E-06,0.000178247
1.17E-06,0.000179929
1.17E-06,0.000181611
1.17E-06,0.000183292
1.17E-06,0.000186655
1.17E-06,0.000186655
1.17E-06,0.000186655
1.17E-06,0.000186655
1.17E-06,0.000186655
1.17E-06,0.000188337
5.85E-07,0.000190019
0,0.000193382
0,0.000195063
0,0.000196745
0,0.000198426
0,0.000200108
0,0.00020179
0,0.000205153
0,0.000208516
0,0.000210197
0,0.000211879
0,0.000216924
0,0.000218605
0,0.000221969
0,0.000225332
0,0.000228695
0,0.000230376
0,0.000235421
0,0.000237103
0,0.000238784
0,0.000242148
0,0.000245511
0,0.000247192
0,0.000250555
0,0.000252237
0,0.0002556
0,0.000258963
0,0.000260645
0,0.000264008
0,0.000267371
0,0.000272416
0,0.000275779
0,0.000279142
0,0.000285869
0,0.000292595
0,0.000299321
0,0.000304366
0,0.000306048
0,0.000307729
0,0.000309411
0,0.000309411
0,0.000311092
0,0.000311092
0,0.000311092
0,0.000309411
0,0.000307729
0,0.000304366
0,0.000302684
0,0.00029764
0,0.000294276
0,0.000289232
0,0.000285869
0,0.000282505
0,0.000280824
0,0.000279142
0,0.000279142
0,0.000282505
0,0.000285869
0,0.00028755
0,0.000289232
0,0.000289232
0,0.000289232
0,0.000290913
0,0.000289232
0,0.000289232
0,0.000289232
0,0.000289232
0,0.000289232
0,0.000289232
0,0.000290913
0,0.000292595
0,0.000295958
0,0.000301003
0,0.000304366
0,0.000307729
0,0.000311092
0,0.000312774
0,0.000316137
0,0.0003195
0,0.000322863
0,0.000326226
0,0.00032959
0,0.000331271
0,0.000332953
0,0.000336316
0,0.000336316
0,0.000337998
0,0.000337998
0,0.000337998
0,0.000341361
0,0.000344724
0,0.000348087
0,0.00035145
0,0.000356495
0,0.000358177
0,0.00036154
0,0.000364903
0,0.000366584
0,0.000371629
0,0.000373311
0,0.000374992
0,0.000374992
0,0.000376674
0,0.000376674
0,0.000374992
0,0.000371629
0,0.000369948
0,0.000366584
0,0.000364903
0,0.000363221
0,0.000359858
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000356495
0,0.000356495
0,0.000354813
0,0.000353132
0,0.000349769
0,0.000346405
0,0.000341361
0,0.000337998
0,0.000331271
0,0.000322863
0,0.000316137
0,0.000309411
0,0.000306048
0,0.000302684
0,0.000299321
0,0.000295958
0,0.000294276
0,0.000292595
0,0.000290913
0,0.000289232
0,0.000289232
0,0.000289232
0,0.00028755
0,0.000290913
0,0.000294276
0,0.000295958
0,0.000299321
0,0.000301003
0,0.000302684
0,0.000304366
0,0.000304366
0,0.000304366
0,0.000304366
0,0.000304366
0,0.000304366
0,0.000304366
0,0.000302684
0,0.000302684
0,0.000304366
0,0.000309411
0,0.000312774
0,0.000316137
